cluster,data_hora,vento
cluster_S_2,2003-12-01,7.95430880410659
cluster_S_2,2004-01-01,6.76997339167954
cluster_S_2,2004-02-01,6.72140632858061
cluster_S_2,2004-03-01,6.56961181978735
cluster_S_2,2004-04-01,7.02116346935589
cluster_S_2,2004-05-01,7.14037582858762
cluster_S_2,2004-06-01,6.22173502491183
cluster_S_2,2004-07-01,7.75847871575911
cluster_S_2,2004-08-01,7.390911712565
cluster_S_2,2004-09-01,7.67986683337804
cluster_S_2,2004-10-01,7.14849708699122
cluster_S_2,2004-11-01,7.34962978878166
cluster_S_2,2004-12-01,7.59848224473526
cluster_S_2,2005-01-01,7.03045086146406
cluster_S_2,2005-02-01,6.94423265225092
cluster_S_2,2005-03-01,7.16119298413318
cluster_S_2,2005-04-01,6.08091397233954
cluster_S_2,2005-05-01,6.92216756214812
cluster_S_2,2005-06-01,6.39113783611839
cluster_S_2,2005-07-01,7.16717704866871
cluster_S_2,2005-08-01,7.34340499027088
cluster_S_2,2005-09-01,8.55970819972384
cluster_S_2,2005-10-01,6.92440017181278
cluster_S_2,2005-11-01,6.4816410375197
cluster_S_2,2005-12-01,6.88324058380962
cluster_S_2,2006-01-01,6.05479372254216
cluster_S_2,2006-02-01,5.87780762286
cluster_S_2,2006-03-01,6.77122788508062
cluster_S_2,2006-04-01,6.46935656369014
cluster_S_2,2006-05-01,6.57386829134919
cluster_S_2,2006-06-01,6.93828412669331
cluster_S_2,2006-07-01,7.37996747010113
cluster_S_2,2006-08-01,6.85537971916358
cluster_S_2,2006-09-01,7.38723891513839
cluster_S_2,2006-10-01,7.52888264858168
cluster_S_2,2006-11-01,7.99905995355111
cluster_S_2,2006-12-01,6.37022442516686
cluster_S_2,2007-01-01,6.68582351540447
cluster_S_2,2007-02-01,6.7375598473933
cluster_S_2,2007-03-01,6.35029436745689
cluster_S_2,2007-04-01,6.43475848488811
cluster_S_2,2007-05-01,6.78235873453683
cluster_S_2,2007-06-01,6.48823111471983
cluster_S_2,2007-07-01,7.13963524188522
cluster_S_2,2007-08-01,8.27292962920849
cluster_S_2,2007-09-01,7.60692383918197
cluster_S_2,2007-10-01,7.809829708926
cluster_S_2,2007-11-01,6.94371397804146
cluster_S_2,2007-12-01,6.30871716474018
cluster_S_2,2008-01-01,7.4088730218925
cluster_S_2,2008-02-01,6.96569996199914
cluster_S_2,2008-03-01,5.89082082839996
cluster_S_2,2008-04-01,5.6414710806879
cluster_S_2,2008-05-01,6.7008296878279
cluster_S_2,2008-06-01,6.93181069058709
cluster_S_2,2008-07-01,6.50522473822169
cluster_S_2,2008-08-01,7.27201350435861
cluster_S_2,2008-09-01,8.05443844755281
cluster_S_2,2008-10-01,7.576111192275
cluster_S_2,2008-11-01,8.37472285263806
cluster_S_2,2008-12-01,6.96141946333614
cluster_S_2,2009-01-01,7.04126394848666
cluster_S_2,2009-02-01,6.50158643554999
cluster_S_2,2009-03-01,6.54813192231146
cluster_S_2,2009-04-01,6.04345169682726
cluster_S_2,2009-05-01,6.28887800920491
cluster_S_2,2009-06-01,7.09536089476889
cluster_S_2,2009-07-01,6.99507408520638
cluster_S_2,2009-08-01,7.34962706758926
cluster_S_2,2009-09-01,7.7670109908213
cluster_S_2,2009-10-01,7.3033759645984
cluster_S_2,2009-11-01,7.09407491728337
cluster_S_2,2009-12-01,6.98585194582075
cluster_S_2,2010-01-01,6.25086388205688
cluster_S_2,2010-02-01,6.58611361055528
cluster_S_2,2010-03-01,6.46357129185183
cluster_S_2,2010-04-01,6.28605569043082
cluster_S_2,2010-05-01,7.35520594788613
cluster_S_2,2010-06-01,7.63989199208671
cluster_S_2,2010-07-01,7.8094780625633
cluster_S_2,2010-08-01,7.60913334358276
cluster_S_2,2010-09-01,8.04520247819447
cluster_S_2,2010-10-01,6.65540981654018
cluster_S_2,2010-11-01,6.41887583758157
cluster_S_2,2010-12-01,7.19690445697653
cluster_S_2,2011-01-01,6.39584093893518
cluster_S_2,2011-02-01,6.90976010096607
cluster_S_2,2011-03-01,7.60610434629363
cluster_S_2,2011-04-01,5.69162595207833
cluster_S_2,2011-05-01,6.19899272906997
cluster_S_2,2011-06-01,7.11089531343979
cluster_S_2,2011-07-01,7.37205552990885
cluster_S_2,2011-08-01,8.91152240742497
cluster_S_2,2011-09-01,7.70397992495783
cluster_S_2,2011-10-01,7.4291087888205
cluster_S_2,2011-11-01,7.49143648837803
cluster_S_2,2011-12-01,6.79252606091347
cluster_S_2,2012-01-01,7.02156354682415
cluster_S_2,2012-02-01,5.72709098495601
cluster_S_2,2012-03-01,5.59777824631418
cluster_S_2,2012-04-01,5.89648316557661
cluster_S_2,2012-05-01,6.11409097830076
cluster_S_2,2012-06-01,6.33834436574253
cluster_S_2,2012-07-01,7.0048096336999
cluster_S_2,2012-08-01,7.58101662745698
cluster_S_2,2012-09-01,7.86266295347666
cluster_S_2,2012-10-01,7.70481772824825
cluster_S_2,2012-11-01,6.7936065024344
cluster_S_2,2012-12-01,6.54518075907055
cluster_S_2,2013-01-01,6.53315057339481
cluster_S_2,2013-02-01,6.79565971760581
cluster_S_2,2013-03-01,6.59981646663145
cluster_S_2,2013-04-01,6.729504988959
cluster_S_2,2013-05-01,6.119900224591
cluster_S_2,2013-06-01,6.11155286417552
cluster_S_2,2013-07-01,6.51721803349566
cluster_S_2,2013-08-01,7.42754998834239
cluster_S_2,2013-09-01,7.70070355891764
cluster_S_2,2013-10-01,6.90072450439193
cluster_S_2,2013-11-01,8.15019998170072
cluster_S_2,2013-12-01,6.58365172221284
cluster_S_2,2014-01-01,6.29855939355376
cluster_S_2,2014-02-01,6.42505677568797
cluster_S_2,2014-03-01,6.6266720668006
cluster_S_2,2014-04-01,6.77856119292851
cluster_S_2,2014-05-01,5.49515608995752
cluster_S_2,2014-06-01,7.68504343378069
cluster_S_2,2014-07-01,7.34733846398073
cluster_S_2,2014-08-01,6.94588566271488
cluster_S_2,2014-09-01,7.88884169229291
cluster_S_2,2014-10-01,7.41939472001472
cluster_S_2,2014-11-01,7.04754999658121
cluster_S_2,2014-12-01,6.30569244742504
cluster_S_2,2015-01-01,5.91087911039429
cluster_S_2,2015-02-01,6.04697804470804
cluster_S_2,2015-03-01,6.18156098247994
cluster_S_2,2015-04-01,5.71828293990725
cluster_S_2,2015-05-01,6.42137605172119
cluster_S_2,2015-06-01,6.50334760477848
cluster_S_2,2015-07-01,6.15958744776554
cluster_S_2,2015-08-01,7.88885155714956
cluster_S_2,2015-09-01,7.07910596971854
cluster_S_2,2015-10-01,8.27836156436667
cluster_S_2,2015-11-01,7.34551879004745
cluster_S_2,2015-12-01,6.73390006139134
cluster_S_2,2016-01-01,6.9110401335673
cluster_S_2,2016-02-01,5.91960866690776
cluster_S_2,2016-03-01,6.65394041432618
cluster_S_2,2016-04-01,7.37562078601893
cluster_S_2,2016-05-01,6.83667062630632
cluster_S_2,2016-06-01,6.46441887682618
cluster_S_2,2016-07-01,7.17741031440645
cluster_S_2,2016-08-01,6.46516768726063
cluster_S_2,2016-09-01,7.83815452937982
cluster_S_2,2016-10-01,8.60532146016844
cluster_S_2,2016-11-01,6.78012821810975
cluster_S_2,2016-12-01,6.50476803220093
cluster_S_2,2017-01-01,6.55492708278482
cluster_S_2,2017-02-01,5.54465069519358
cluster_S_2,2017-03-01,6.93756562369952
cluster_S_2,2017-04-01,7.6470934139012
cluster_S_2,2017-05-01,7.25619460670553
cluster_S_2,2017-06-01,6.82081614961557
cluster_S_2,2017-07-01,7.26467625199
cluster_S_2,2017-08-01,7.84420947645371
cluster_S_2,2017-09-01,7.69492368378699
cluster_S_2,2017-10-01,7.74871378644187
cluster_S_2,2017-11-01,7.09427556476847
cluster_S_2,2017-12-01,7.25379428554901
cluster_S_2,2018-01-01,6.91429905512619
cluster_S_2,2018-02-01,6.15903119011306
cluster_S_2,2018-03-01,5.89233098542808
cluster_S_2,2018-04-01,5.50994615091945
cluster_S_2,2018-05-01,6.65502918612016
cluster_S_2,2018-06-01,6.71168568763464
cluster_S_2,2018-07-01,7.38910841627205
cluster_S_2,2018-08-01,7.57173341567977
cluster_S_2,2018-09-01,7.63975400716983
cluster_S_2,2018-10-01,6.96687378556811
cluster_S_2,2018-11-01,7.75147153314595
cluster_S_2,2018-12-01,6.93766143181279
cluster_S_2,2019-01-01,6.9306469137813
cluster_S_2,2019-02-01,5.88275767086988
cluster_S_2,2019-03-01,7.02545552267462
cluster_S_2,2019-04-01,6.07782663604232
cluster_S_2,2019-05-01,6.30448582046148
cluster_S_2,2019-06-01,6.66461862769466
cluster_S_2,2019-07-01,7.0682078780129
cluster_S_2,2019-08-01,7.20969167252729
cluster_S_2,2019-09-01,6.78509489783545
cluster_S_2,2019-10-01,7.19519063242829
cluster_S_2,2019-11-01,7.24029480718611
cluster_S_2,2019-12-01,6.87239768404377
cluster_S_2,2020-01-01,6.70717605165631
cluster_S_2,2020-02-01,7.24531433306489
cluster_S_2,2020-03-01,6.55519177906764
cluster_S_2,2020-04-01,7.95009237624256
cluster_S_2,2020-05-01,7.51057889812937
cluster_S_2,2020-06-01,7.10718145010994
cluster_S_2,2020-07-01,7.31613887872059
cluster_S_2,2020-08-01,6.68080599577337
cluster_S_2,2020-09-01,7.28334314266817
cluster_S_2,2020-10-01,7.79667627783307
cluster_S_2,2020-11-01,6.70096919299591
cluster_S_2,2020-12-01,7.24043934621957
cluster_S_2,2021-01-01,6.75902755217571
cluster_S_2,2021-02-01,6.02369897065819
cluster_S_2,2021-03-01,6.11638805640207
cluster_S_2,2021-04-01,6.98560401594822
cluster_S_2,2021-05-01,6.98480328482684
cluster_S_2,2021-06-01,7.78905907251533
cluster_S_2,2021-07-01,7.12757256250179
cluster_S_2,2021-08-01,6.59187725828091
cluster_S_2,2021-09-01,7.68030403144147
cluster_S_2,2021-10-01,7.14816524370808
cluster_S_2,2021-11-01,7.44060423984849
cluster_S_2,2021-12-01,6.75868517713123
